0;ZECBTC;sell;0,05700000;0,01827791;1540894474120;1540895027376;1;0,05700000
0;ZECBTC;sell;0,00400000;0,01827875;1540894474120;1540895282686;1;0,00400000
0;ZECBTC;sell;0,05700000;0,01829704;1540894474120;1540895326866;1;0,05700000
0;ZECBTC;sell;0,05700000;0,01828919;1540894474120;1540895763318;1;0,05700000
0;ZECBTC;sell;0,05700000;0,01828070;1540894474120;1540896166705;1;0,05700000
0;ZECBTC;sell;0,05700000;0,01827416;1540894474120;1540896672781;1;0,05700000
