2018.10.29 12:20:46.593;0,018849;0,018801;0,000000;0,002379;0,002379;15,447390;0,075273
2018.10.29 12:21:47.801;0,018849;0,018803;0,000000;0,002379;0,002379;15,442751;0,075275
2018.10.29 12:25:38.119;0,018824;0,018800;0,000000;0,002379;0,002379;15,444749;0,075190
2018.10.29 12:26:40.307;0,018820;0,018800;0,000000;0,002379;0,002379;15,444773;0,075247
2018.10.29 12:27:41.511;0,018824;0,018801;0,000000;0,002379;0,002379;15,440967;0,075252
2018.10.29 12:28:44.158;0,018824;0,018801;0,000000;0,002379;0,002379;15,442466;0,075261
2018.10.29 12:29:44.860;0,018824;0,018801;0,000000;0,002379;0,002379;15,442822;0,075252
2018.10.29 12:30:46.218;0,018824;0,018801;0,000000;0,002379;0,002379;15,440277;0,075261
2018.10.29 12:31:47.262;0,018824;0,018800;0,000000;0,002379;0,002379;15,442584;0,075237
2018.10.29 12:32:50.228;0,018824;0,018800;0,000000;0,002379;0,002379;15,442680;0,075233
2018.10.29 12:33:51.468;0,018824;0,018800;0,000000;0,002379;0,002379;15,439063;0,075240
2018.10.29 12:34:53.826;0,018824;0,018800;0,000000;0,002379;0,002379;15,447081;0,075266
2018.10.29 12:35:55.133;0,018824;0,018800;0,000000;0,002379;0,002379;15,440015;0,075273
2018.10.29 12:36:57.255;0,018824;0,018800;0,000000;0,002379;0,002379;15,437874;0,075233
2018.10.29 12:37:59.196;0,018824;0,018800;0,000000;0,002379;0,002379;15,438064;0,075252
2018.10.29 12:39:00.230;0,018800;0,018799;0,000000;0,002379;0,002379;15,444060;0,075259
2018.10.29 12:40:01.500;0,018824;0,018800;0,000000;0,002379;0,002379;15,446677;0,075259
2018.10.29 12:41:02.638;0,018824;0,018800;0,000000;0,002379;0,002379;15,440491;0,075273
2018.10.29 13:16:50.752;0,018845;0,018811;0,000000;0,002379;0,002379;15,433282;0,075275
2018.10.29 15:22:01.252;0,018324;0,018285;0,062937;0,001195;0,002346;7,623395;0,075418
2018.10.29 15:23:01.431;0,018326;0,018285;0,062937;0,001195;0,002346;7,624483;0,075412
2018.10.29 15:24:01.849;0,018321;0,018290;0,062937;0,001195;0,002346;7,623551;0,075410
2018.10.29 15:37:12.747;0,018336;0,018286;0,120879;0,000135;0,002345;0,857062;0,075425
2018.10.29 15:38:21.018;0,018318;0,018301;0,106879;0,000391;0,002347;2,488663;0,075422
2018.10.29 15:39:24.200;0,018350;0,018307;0,048879;0,001453;0,002347;9,245290;0,075393
2018.10.29 15:40:26.559;0,018345;0,018308;0,106821;0,000391;0,002346;2,485786;0,075392
2018.10.29 15:41:28.744;0,018348;0,018313;0,048821;0,001453;0,002348;9,250455;0,075446
2018.10.29 15:42:38.449;0,018348;0,018314;0,048821;0,001453;0,002348;9,240499;0,075449
2018.10.29 15:44:21.459;0,018347;0,018308;0,048763;0,001455;0,002347;9,247740;0,075427
2018.10.29 15:45:34.530;0,018346;0,018309;0,048763;0,001455;0,002347;9,243740;0,075410
2018.10.29 15:46:34.704;0,018346;0,018309;0,048763;0,001455;0,002347;9,252991;0,075368
2018.10.29 15:49:11.952;0,018348;0,018309;0,104705;0,000429;0,002346;2,731688;0,075368
2018.10.29 15:50:13.672;0,018342;0,018310;0,046705;0,001492;0,002347;9,491752;0,075377
2018.10.29 15:51:15.380;0,018342;0,018309;0,046705;0,001492;0,002347;9,494915;0,075375
2018.10.29 15:52:19.985;0,018341;0,018309;0,046705;0,001492;0,002347;9,492722;0,075381
2018.10.29 15:53:21.207;0,018342;0,018340;0,046705;0,001492;0,002349;9,494766;0,075363
2018.10.29 15:54:22.561;0,018342;0,018340;0,046705;0,001492;0,002349;9,495422;0,075344
2018.10.29 15:55:25.450;0,018347;0,018309;0,046705;0,001492;0,002347;9,497690;0,075354
2018.10.29 15:56:58.856;0,018347;0,018308;0,104647;0,000430;0,002346;2,738264;0,075275
2018.10.29 15:57:59.680;0,018347;0,018308;0,104647;0,000430;0,002346;2,738372;0,075284
2018.10.29 15:59:00.642;0,018347;0,018308;0,104647;0,000430;0,002346;2,738367;0,075287
2018.10.29 16:00:04.218;0,018346;0,018308;0,103647;0,000448;0,002346;2,855025;0,075286
2018.10.29 16:01:24.319;0,018346;0,018309;0,104589;0,000431;0,002346;2,745660;0,075293
2018.10.29 16:02:25.521;0,018345;0,018309;0,104589;0,000431;0,002346;2,746474;0,075291
2018.10.29 16:03:25.672;0,018345;0,018314;0,101589;0,000486;0,002347;3,095794;0,075203
2018.10.29 16:04:43.766;0,018345;0,018309;0,046589;0,001494;0,002347;9,510737;0,075309
2018.10.29 16:06:23.818;0,018343;0,018308;0,104531;0,000432;0,002346;2,752909;0,075232
2018.10.29 16:07:25.118;0,018344;0,018309;0,058531;0,001275;0,002347;8,119939;0,075299
2018.10.29 16:08:26.403;0,018341;0,018310;0,058531;0,001275;0,002347;8,120066;0,075312
2018.10.29 16:09:26.934;0,018343;0,018341;0,058531;0,001275;0,002349;8,118103;0,075360
2018.10.29 16:10:27.606;0,018342;0,018310;0,058531;0,001275;0,002347;8,113640;0,075368
2018.10.29 16:11:28.511;0,018341;0,018310;0,058531;0,001275;0,002347;8,118625;0,075353
2018.10.29 16:12:30.393;0,018341;0,018311;0,058531;0,001275;0,002347;8,120360;0,075367
2018.10.29 16:13:31.789;0,018345;0,018342;0,058531;0,001275;0,002349;8,122361;0,075367
