0;ZECBTC;buy;0,05700000;0,01818888;1540894853693;1540895027046;1;0,05700000
0;ZECBTC;buy;0,00400000;0,01818862;1540895235368;1540895282655;1;0,00400000
0;ZECBTC;buy;0,05700000;0,01819081;1540895277360;1540895326834;1;0,05700000
0;ZECBTC;buy;0,05700000;0,01819187;1540895613936;1540895763256;1;0,05700000
0;ZECBTC;buy;0,05700000;0,01818189;1540895984845;1540896166578;1;0,05700000
0;ZECBTC;buy;0,05700000;0,01818275;1540896646510;1540896672750;1;0,05700000
