1500081197470082;doge_rur;buy;21,48730092;0,41013313;1535834217514;1535834232856;1;21,48730092;
1500081197471814;doge_rur;buy;21,48730092;0,40900001;1535834327555;1535834417369;1;21,48730092;
1500081197475668;doge_rur;buy;21,48730092;0,40852605;1535834569798;1535834718526;1;21,48730092;
2500081197479912;doge_rur;sell;64,46190276;0,41099996;1535834818959;1535834906331;2;1,97747493;
1500081197480200;doge_rur;buy;21,48730092;0,40012988;1535834834200;1535834895070;1;21,48730092;
1500081197485279;doge_rur;buy;21,48730092;0,39055590;1535835095484;1535835130342;1;21,48730092;
1500081197488099;doge_rur;buy;21,48730092;0,38860044;1535835235714;1535835295501;1;21,48730092;
1500081197495533;doge_rur;buy;21,48730092;0,38471444;1535835680098;1535836025939;1;21,48730092;
2500081197501846;doge_rur;sell;148,43363151;0,40026426;1535836041177;0;0;0,00000000

1500081197505673;doge_rur;buy;21,61013082;0,38581238;1535836284627;1535836324379;1;21,61013082;
2500081197506335;doge_rur;sell;21,61013082;0,38735717;1535836329859;1535836389383;1;21,61013082;
1500081197506980;doge_rur;buy;21,61013082;0,38195426;1535836369644;0;0;0,00000000;

1500081197513476;doge_rur;buy;21,42677221;0,39088921;1535836777296;1535836816239;1;21,42677221;
2500081197514326;doge_rur;sell;21,42677221;0,39245433;1535836821679;1535836911489;1;21,42677221;
1500081197515495;doge_rur;buy;21,42677221;0,38698032;1535836895441;0;0;0,00000000;

1500081197515787;doge_rur;buy;21,49784402;0,39186870;1535836916689;1535836961477;1;21,49784402;
2500081197516593;doge_rur;sell;21,49784402;0,39343774;1535836967245;1535837046503;1;21,49784402;
1500081197517757;doge_rur;buy;21,49784402;0,38256864;1535837026743;0;0;0,00000000;

1500081197518155;doge_rur;buy;21,55743532;0,38256864;1535837051928;1535837096504;1;21,55743532;
2500081197519046;doge_rur;sell;21,55743532;0,38410044;1535837101745;1535837181880;1;21,55743532;
1500081197520071;doge_rur;buy;21,55743532;0,37874295;1535837162961;0;0;0,00000000;

1500081197530900;doge_rur;buy;21,17505300;0,40202092;1535837827165;1535837871901;1;21,17505300;
2500081197531595;doge_rur;sell;21,17505300;0,40363061;1535837877164;1535837927029;1;21,17505300;
1500081197532108;doge_rur;buy;21,17505300;0,39800071;1535837907228;0;0;0,00000000;

1500081197535747;doge_rur;buy;21,15237299;0,40600001;1535838128474;1535838174737;1;21,15237299;
2500081197536621;doge_rur;sell;21,15237299;0,40762563;1535838179964;1535838209674;1;21,15237299;

1500081197537170;doge_rur;buy;21,09703151;0,40990001;1535838218708;1535838239673;1;21,09703151;
1500081197542209;doge_rur;buy;21,09703151;0,40515979;1535838535055;1535838582329;1;21,09703151;
1500081197544604;doge_rur;buy;21,09703151;0,40110819;1535838692441;0;0;0,00000000;
2500081197546008;doge_rur;sell;42,19406302;0,40935279;1535838794217;1535838859066;1;42,19406302;

1500081197546981;doge_rur;buy;21,07096469;0,40617066;1535838864280;1535838889102;1;21,07096469;
1500081197548217;doge_rur;buy;21,07096469;0,40210895;1535838945679;0;0;0,00000000;
2500081197549105;doge_rur;sell;21,07096469;0,40902338;1535838994310;1535839089237;1;21,07096469;

1500081197550721;doge_rur;buy;21,24721795;0,40502931;1535839094673;1535839119248;1;21,24721795;
1500081197552481;doge_rur;buy;21,24721795;0,40096987;1535839200159;1535839314632;1;21,24721795;
2500081197557573;doge_rur;sell;42,49443590;0,40461320;1535839520175;1535840462654;1;42,49443590;
1500081197565828;doge_rur;buy;21,24721795;0,39696017;1535840064610;0;0;0,00000000;

1500081197572831;doge_rur;buy;21,39969750;0,40740874;1535840468127;1535840512676;1;21,39969750;
2500081197574620;doge_rur;sell;21,39969750;0,40935279;1535840562908;1535840722699;1;21,39969750;
1500081197577140;doge_rur;buy;21,39969750;0,40271956;1535840697949;0;0;0,00000000;

1500081197584183;doge_rur;buy;21,05174952;0,41226501;1535841103224;1535841238155;1;21,05174952;
2500081197586686;doge_rur;sell;21,05174952;0,41391572;1535841243394;1535841563487;1;21,05174952;
1500081197591216;doge_rur;buy;21,05174952;0,40764302;1535841518678;0;0;0,00000000;

1500081197598939;doge_rur;buy;20,35026120;0,42261833;1535841946696;1535841976618;1;20,35026120;
2500081197599571;doge_rur;sell;20,35026120;0,42431049;1535841981838;1535842041500;1;20,35026120;
1500081197600248;doge_rur;buy;20,35026120;0,41839215;1535842021710;0;0;0,00000000;

1500081197602899;doge_rur;buy;20,34109468;0,42423388;1535842183507;1535842225093;2;14,95335560;
1500081197603847;doge_rur;buy;5,25725692;0,42908889;1535842230003;1535842284913;1;5,25725692;
2500081197603937;doge_rur;sell;14,95335560;0,42593251;1535842235027;1535842289912;1;14,95335560;
1500081197610555;doge_rur;buy;20,21061252;0,42124181;1535842601787;1535843357670;1;20,21061252;
2500081197625067;doge_rur;sell;25,46786944;0,42455580;1535843372887;1535843432682;1;25,46786944;
1500081197625775;doge_rur;buy;20,21061252;0,41702939;1535843413906;0;0;0,00000000;

1500081197635065;doge_rur;buy;20,24610195;0,42393056;1535843913385;1535843968135;1;20,24610195;
2500081197636098;doge_rur;sell;20,24610195;0,42562798;1535843973723;1535844060313;1;20,24610195;
1500081197637304;doge_rur;buy;20,24610195;0,41969125;1535844041706;0;0;0,00000000;

1500081197637770;doge_rur;buy;20,25780124;0,42674824;1535844065510;1535844110309;1;20,25780124;
1500081197639986;doge_rur;buy;20,25780124;0,41412021;1535844175539;1535844205333;1;20,25780124;
1500081197642160;doge_rur;buy;20,25780124;0,40996624;1535844300552;1535844425371;1;20,25780124;
1500081197654311;doge_rur;buy;20,25780124;0,40586658;1535844977671;0;0;0,00000000;
2500081197660016;doge_rur;sell;60,77340372;0,41865044;1535845302705;1535845352520;1;60,77340372;

1500081197661703;doge_rur;buy;20,67513854;0,41607042;1535845410867;1535845455229;1;20,67513854;
2500081197662681;doge_rur;sell;20,67513854;0,41773637;1535845460640;1535845510300;1;20,67513854;
1500081197663238;doge_rur;buy;20,67513854;0,41190972;1535845492093;0;0;0,00000000;

1500081197663604;doge_rur;buy;20,55775835;0,41607041;1535845516104;1535845570342;1;20,55775835;
2500081197664734;doge_rur;sell;20,55775835;0,41773636;1535845575733;1535845640368;1;20,55775835;
1500081197665526;doge_rur;buy;20,55775835;0,41190971;1535845620547;0;0;0,00000000;

1500081197672608;doge_rur;buy;20,53233539;0,41731656;1535846000865;1535846025619;1;20,53233539;
2500081197673761;doge_rur;sell;20,53233539;0,42083900;1535846065884;1535846115896;1;20,53233539;
1500081197674298;doge_rur;buy;20,53233539;0,41314339;1535846095874;0;0;0,00000000;

1500081197675777;doge_rur;buy;20,54134248;0,41731656;1535846180907;1535846235718;1;20,54134248;
2500081197676934;doge_rur;sell;20,54134248;0,41898750;1535846244701;1535846300744;1;20,54134248;
1500081197677654;doge_rur;buy;20,54134248;0,41314339;1535846280974;0;0;0,00000000;

1500081197678135;doge_rur;buy;20,55446184;0,41731656;1535846305942;1535846345135;2;7,03419117;
1500081197678957;doge_rur;buy;13,50714317;0,41731657;1535846350522;1535846395307;1;13,50714317;
2500081197679076;doge_rur;sell;7,03419117;0,41898750;1535846355361;1535846400269;1;7,03419117;
2500081197679977;doge_rur;sell;13,50714317;0,41898838;1535846405397;1535846480188;1;13,50714317;
1500081197680748;doge_rur;buy;20,54133434;0,41314340;1535846445381;0;0;0,00000000;

1500081197691115;doge_rur;buy;20,10432749;0,42500001;1535847014785;1535847074365;1;20,10432749;
2500081197692281;doge_rur;sell;20,10432749;0,42670171;1535847079661;1535847130355;1;20,10432749;
1500081197692870;doge_rur;buy;20,10432749;0,42075001;1535847109566;0;0;0,00000000;

1500081197694749;doge_rur;buy;20,11527065;0,42717535;1535847214577;1535847294398;1;20,11527065;
2500081197697002;doge_rur;sell;20,11527065;0,42999899;1535847334631;1535847384446;1;20,11527065;
1500081197697576;doge_rur;buy;20,11527065;0,42290360;1535847365810;0;0;0,00000000;

1500081197701420;doge_rur;buy;20,12046027;0,42632268;1535847584777;1535847674628;1;20,12046027;
2500081197703045;doge_rur;sell;20,12046027;0,42802968;1535847683617;1535847739218;1;20,12046027;
1500081197703849;doge_rur;buy;20,12046027;0,42205945;1535847719470;0;0;0,00000000;

1500081197707700;doge_rur;buy;20,05128492;0,43167198;1535847944537;1535847959273;1;20,05128492;
1500081197740369;doge_rur;buy;20,05128492;0,42695916;1535849787733;0;0;0,00000000;
2500081197744766;doge_rur;sell;20,05128492;0,43343992;1535850037796;1535850067621;1;20,05128492;

1500081197750190;doge_rur;buy;19,95688278;0,43299855;1535850349812;1535850384582;1;19,95688278;
2500081197750840;doge_rur;sell;19,95688278;0,43473228;1535850389839;1535850461089;1;19,95688278;
1500081197751700;doge_rur;buy;19,95688278;0,42866856;1535850441501;0;0;0,00000000;

1500081197754238;doge_rur;buy;19,88262782;0,43600001;1535850586292;1535850601104;1;19,88262782;
2500081197754574;doge_rur;sell;19,88262782;0,43774575;1535850606316;1535850636152;1;19,88262782;

1500081197755198;doge_rur;buy;19,79414445;0,43700001;1535850641463;1535850666125;1;19,79414445;
1500081197757077;doge_rur;buy;19,79414445;0,43213428;1535850746448;1535850771155;1;19,79414445;
2500081197758125;doge_rur;sell;39,58828890;0,43851344;1535850811393;1535850866495;2;30,17443532;
1500081197758372;doge_rur;buy;19,79414445;0,42781294;1535850826607;0;0;0,00000000;
2500081197759032;doge_rur;sell;9,41385358;0,43851343;1535850871378;1535850916186;1;9,41385358;

1500081197759825;doge_rur;buy;19,80843969;0,43394108;1535850921381;1535850961200;1;19,80843969;
1500081197761378;doge_rur;buy;19,80843969;0,42960167;1535851016493;0;0;0,00000000;
2500081197762681;doge_rur;sell;19,80843969;0,43571625;1535851091450;1535851146257;1;19,80843969;

1500081197771185;doge_rur;buy;19,84059604;0,43236463;1535851551549;1535851566360;1;19,84059604;
1500081197772423;doge_rur;buy;19,84059604;0,42804098;1535851621602;0;0;0,00000000;
2500081197773402;doge_rur;sell;19,84059604;0,43604924;1535851671544;1535851716371;1;19,84059604;

1500081197774293;doge_rur;buy;19,91972466;0,43182114;1535851721788;1535851746365;1;19,91972466;
1500081197775793;doge_rur;buy;19,91972466;0,42750293;1535851801663;0;0;0,00000000;
2500081197776275;doge_rur;sell;19,91972466;0,43604924;1535851826596;1535851866434;1;19,91972466;

1500081197777055;doge_rur;buy;19,93112652;0,43199131;1535851871683;1535851896393;1;19,93112652;
2500081197777526;doge_rur;sell;19,93112652;0,43372100;1535851901847;1535851931403;1;19,93112652;

1500081197778145;doge_rur;buy;19,94174124;0,43199131;1535851936671;1535851961406;1;19,94174124;
2500081197779259;doge_rur;sell;19,94174124;0,43582394;1535852001632;1535852046410;1;19,94174124;
1500081197779558;doge_rur;buy;19,94174124;0,42767140;1535852018854;0;0;0,00000000;

1500081197780766;doge_rur;buy;19,94595572;0,43172004;1535852086705;1535852116420;1;19,94595572;
1500081197782267;doge_rur;buy;19,94595572;0,42740284;1535852176851;0;0;0,00000000;
2500081197782535;doge_rur;sell;19,94595572;0,43582391;1535852191856;1535852231616;1;19,94595572;

1500081197786260;doge_rur;buy;19,96450117;0,43151856;1535852417082;1535852488317;1;19,96450117;
