2018.09.13 00:03:33.431;0,465331;0,465060;42,960888;50,489930;0,000153;1,013640;70,478342
2018.09.13 00:05:02.730;0,465331;0,464680;44,475528;49,784122;0,000153;1,013558;70,451011
2018.09.13 00:15:41.226;0,465617;0,464197;43,718219;50,135817;0,000153;1,015812;70,429705
2018.09.13 00:17:10.919;0,466400;0,464198;43,718219;50,135817;0,000153;1,013645;70,429707
2018.09.13 00:18:30.034;0,466300;0,464198;43,718219;50,135817;0,000153;1,013645;70,429708
2018.09.13 00:19:55.580;0,466133;0,464490;43,718219;50,135817;0,000153;1,013645;70,478659
2018.09.13 00:21:10.237;0,466210;0,464556;43,718219;50,135817;0,000153;1,013645;70,445380
2018.09.13 00:22:18.987;0,466210;0,466210;43,718219;50,135817;0,000153;1,013647;70,517688
2018.09.13 00:23:41.112;0,466219;0,466210;43,718219;50,135817;0,000153;1,013648;70,517688
2018.09.13 00:26:24.932;0,465898;0,464240;43,718219;50,135817;0,000153;1,013650;70,431565
2018.09.13 00:29:29.169;0,464240;0,463000;42,885178;50,523404;0,000153;1,013624;70,379242
2018.09.13 00:30:49.899;0,464240;0,463000;42,885178;50,523404;0,000153;1,013624;70,379242
2018.09.21 10:02:47.323;0,393210;0,392545;19,859203;0,002725;0,000017;0,116634;7,759729
2018.09.21 10:03:55.993;0,392545;0,390570;19,859203;0,002725;0,000017;0,116636;7,759134
2018.09.21 10:04:59.093;0,392000;0,390760;19,859203;0,002725;0,000017;0,116636;7,762907
2018.09.21 10:06:05.077;0,392000;0,390770;19,859203;0,002725;0,000017;0,116638;7,730735
2018.09.21 10:07:11.396;0,392000;0,390751;19,859203;0,002725;0,000017;0,117211;7,761318
2018.09.21 10:08:17.283;0,392000;0,390680;19,859203;0,002725;0,000017;0,116639;7,760928
2018.09.21 10:09:27.123;0,390680;0,390652;19,859203;0,002725;0,000017;0,116640;7,760759
2018.09.21 10:10:35.397;0,390680;0,390640;19,859203;0,002725;0,000017;0,116642;7,760524
